Date,Close
2023-12-11,"4,622.4400"
2023-12-12,"4,643.7000"
2023-12-13,"4,707.0900"
2023-12-14,"4,719.5500"
2023-12-15,"4,719.1900"
2023-12-18,"4,740.5600"
2023-12-19,"4,768.3700"
2023-12-20,"4,698.3500"
2023-12-21,"4,746.7500"
2023-12-22,"4,754.6300"
2023-12-26,"4,774.7500"
2023-12-27,"4,781.5800"
2023-12-28,"4,783.3500"
2023-12-29,"4,769.8300"
2024-01-02,"4,742.8300"
2024-01-03,"4,704.8100"
2024-01-04,"4,688.6800"
2024-01-05,"4,697.2400"
2024-01-08,"4,763.5400"
2024-01-09,"4,756.5000"
2024-01-10,"4,783.4500"
2024-01-11,"4,780.2400"
2024-01-12,"4,783.8300"
2024-01-16,"4,765.9800"
2024-01-17,"4,739.2100"
2024-01-18,"4,780.9400"
2024-01-19,"4,839.8100"
2024-01-22,"4,850.4300"
2024-01-23,"4,864.6000"
2024-01-24,"4,868.5500"
2024-01-25,"4,894.1600"
2024-01-26,"4,890.9700"
2024-01-29,"4,927.9300"
2024-01-30,"4,924.9700"
2024-01-31,"4,845.6500"
2024-02-01,"4,906.1900"
2024-02-02,"4,958.6100"
2024-02-05,"4,942.8100"
2024-02-06,"4,954.2300"
2024-02-07,"4,995.0600"
2024-02-08,"4,997.9100"
2024-02-09,"5,026.6100"
2024-02-12,"5,021.8400"
2024-02-13,"4,953.1700"
2024-02-14,"5,000.6200"
2024-02-15,"5,029.7300"
2024-02-16,"5,005.5700"
2024-02-20,"4,975.5100"
2024-02-21,"4,981.8000"
2024-02-22,"5,087.0300"
2024-02-23,"5,088.8000"
2024-02-26,"5,069.5300"
2024-02-27,"5,078.1800"
2024-02-28,"5,069.7600"
2024-02-29,"5,096.2700"
2024-03-01,"5,137.0800"
2024-03-04,"5,130.9500"
2024-03-05,"5,078.6500"
2024-03-06,"5,104.7600"
2024-03-07,"5,157.3600"
2024-03-08,"5,123.6900"
2024-03-11,"5,117.9400"
2024-03-12,"5,175.2700"
2024-03-13,"5,165.3100"
2024-03-14,"5,150.4800"
2024-03-15,"5,117.0900"
2024-03-18,"5,149.4200"
2024-03-19,"5,178.5100"
2024-03-20,"5,224.6200"
2024-03-21,"5,241.5300"
2024-03-22,"5,234.1800"
2024-03-25,"5,218.1900"
2024-03-26,"5,203.5800"
2024-03-27,"5,248.4900"
2024-03-28,"5,254.3500"
2024-04-01,"5,243.7700"
2024-04-02,"5,205.8100"
2024-04-03,"5,211.4900"
2024-04-04,"5,147.2100"
2024-04-05,"5,204.3400"
2024-04-08,"5,202.3900"
2024-04-09,"5,209.9100"
2024-04-10,"5,160.6400"
2024-04-11,"5,199.0600"
2024-04-12,"5,123.4100"
2024-04-15,"5,061.8200"
2024-04-16,"5,051.4100"
2024-04-17,"5,022.2100"
2024-04-18,"5,011.1200"
2024-04-19,"4,967.2300"
2024-04-22,"5,010.6000"
2024-04-23,"5,070.5500"
2024-04-24,"5,071.6300"
2024-04-25,"5,048.4200"
2024-04-26,"5,099.9600"
2024-04-29,"5,116.1700"
2024-04-30,"5,035.6900"
2024-05-01,"5,018.3900"
2024-05-02,"5,064.2000"
2024-05-03,"5,127.7900"
2024-05-06,"5,180.7400"
2024-05-07,"5,187.7000"
2024-05-08,"5,187.6700"
2024-05-09,"5,214.0800"
2024-05-10,"5,222.6800"
2024-05-13,"5,221.4200"
2024-05-14,"5,246.6800"
2024-05-15,"5,308.1500"
2024-05-16,"5,297.1000"
2024-05-17,"5,303.2700"
2024-05-20,"5,308.1300"
2024-05-21,"5,321.4100"
2024-05-22,"5,307.0100"
2024-05-23,"5,267.8400"
2024-05-24,"5,304.7200"
2024-05-28,"5,306.0400"
2024-05-29,"5,266.9500"
2024-05-30,"5,235.4800"
2024-05-31,"5,277.5100"
2024-06-03,"5,283.4000"
2024-06-04,"5,291.3400"
2024-06-05,"5,354.0300"
2024-06-06,"5,352.9600"
2024-06-07,"5,346.9900"
2024-06-10,"5,360.7900"
2024-06-11,"5,375.3200"
2024-06-12,"5,421.0300"
2024-06-13,"5,433.7400"
2024-06-14,"5,431.6000"
2024-06-17,"5,473.2300"
2024-06-18,"5,487.0300"
2024-06-20,"5,473.1700"
2024-06-21,"5,464.6200"
2024-06-24,"5,447.8700"
2024-06-25,"5,469.3000"
2024-06-26,"5,477.9000"
2024-06-27,"5,482.8700"
2024-06-28,"5,460.4800"
2024-07-01,"5,475.0900"
2024-07-02,"5,509.0100"
2024-07-03,"5,537.0200"
2024-07-05,"5,567.1900"
2024-07-08,"5,572.8500"
2024-07-09,"5,576.9800"
2024-07-10,"5,633.9100"
2024-07-11,"5,584.5400"
2024-07-12,"5,615.3500"
2024-07-15,"5,631.2200"
2024-07-16,"5,667.2000"
2024-07-17,"5,588.2700"
2024-07-18,"5,544.5900"
2024-07-19,"5,505.0000"
2024-07-22,"5,564.4100"
2024-07-23,"5,555.7400"
2024-07-24,"5,427.1300"
2024-07-25,"5,399.2200"
2024-07-26,"5,459.1000"
2024-07-29,"5,463.5400"
2024-07-30,"5,436.4400"
2024-07-31,"5,522.3000"
2024-08-01,"5,446.6800"
2024-08-02,"5,346.5600"
2024-08-05,"5,186.3300"
2024-08-06,"5,240.0300"
2024-08-07,"5,199.5000"
2024-08-08,"5,319.3100"
2024-08-09,"5,344.1600"
2024-08-12,"5,344.3900"
2024-08-13,"5,434.4300"
2024-08-14,"5,455.2100"
2024-08-15,"5,543.2200"
2024-08-16,"5,554.2500"
2024-08-19,"5,608.2500"
2024-08-20,"5,597.1200"
2024-08-21,"5,620.8500"
2024-08-22,"5,570.6400"
2024-08-23,"5,634.6100"
2024-08-26,"5,616.8400"
2024-08-27,"5,625.8000"
2024-08-28,"5,592.1800"
2024-08-29,"5,591.9600"
2024-08-30,"5,648.4000"
2024-09-03,"5,528.9300"
2024-09-04,"5,520.0700"
2024-09-05,"5,503.4100"
2024-09-06,"5,408.4200"
2024-09-09,"5,471.0500"
2024-09-10,"5,495.5200"
2024-09-11,"5,554.1300"
2024-09-12,"5,595.7600"
2024-09-13,"5,626.0200"
2024-09-16,"5,633.0900"
2024-09-17,"5,634.5800"
2024-09-18,"5,618.2600"
2024-09-19,"5,713.6400"
2024-09-20,"5,702.5500"
2024-09-23,"5,718.5700"
2024-09-24,"5,732.9300"
2024-09-25,"5,722.2600"
2024-09-26,"5,745.3700"
2024-09-27,"5,738.1700"
2024-09-30,"5,762.4800"
2024-10-01,"5,708.7500"
2024-10-02,"5,709.5400"
2024-10-03,"5,699.9400"
2024-10-04,"5,751.0700"
2024-10-07,"5,695.9400"
2024-10-08,"5,751.1300"
2024-10-09,"5,792.0400"
2024-10-10,"5,780.0500"
2024-10-11,"5,815.0300"
2024-10-14,"5,859.8500"
2024-10-15,"5,815.2600"
2024-10-16,"5,842.4700"
2024-10-17,"5,841.4700"
2024-10-18,"5,864.6700"
2024-10-21,"5,853.9800"
2024-10-22,"5,851.2000"
2024-10-23,"5,797.4200"
2024-10-24,"5,809.8600"
2024-10-25,"5,808.1200"
2024-10-28,"5,823.5200"
2024-10-29,"5,832.9200"
2024-10-30,"5,813.6700"
2024-10-31,"5,705.4500"
2024-11-01,"5,728.8000"
2024-11-04,"5,712.6900"
2024-11-05,"5,782.7600"
2024-11-06,"5,929.0400"
2024-11-07,"5,973.1000"
2024-11-08,"5,995.5400"
2024-11-11,"6,001.3500"
2024-11-12,"5,983.9900"
2024-11-13,"5,985.3800"
2024-11-14,"5,949.1700"
2024-11-15,"5,870.6200"
2024-11-18,"5,893.6200"
2024-11-19,"5,916.9800"
2024-11-20,"5,917.1100"
2024-11-21,"5,948.7100"
2024-11-22,"5,969.3400"
2024-11-25,"5,987.3700"
2024-11-26,"6,021.6300"
2024-11-27,"5,998.7400"
2024-11-29,"6,032.3800"
2024-12-02,"6,047.1500"
2024-12-03,"6,049.8800"
2024-12-04,"6,086.4900"
2024-12-05,"6,075.1100"
2024-12-06,"6,090.2700"
2024-12-09,"6,052.8500"
2024-12-10,"6,034.9100"
2024-12-11,"6,084.1900"
2024-12-12,"6,051.2500"
2024-12-13,"6,051.0900"
2024-12-16,"6,074.0800"
2024-12-17,"6,050.6100"
2024-12-18,"5,872.1600"
2024-12-19,"5,867.0800"
2024-12-20,"5,930.8500"
2024-12-23,"5,974.0700"
2024-12-24,"6,040.0400"
2024-12-26,"6,037.5900"
2024-12-27,"5,970.8400"
2024-12-30,"5,906.9400"
2024-12-31,"5,881.6300"
